,Gene,aboral-1,aboral-2,aboral-3,aboral-4,oral-1,oral-2,oral-3,oral-4
255,ML00283a,4.704431412,4.435878851,1.712278262,3.935008844,45.83867497,50.92221974,79.27411191,51.2833072
256,ML017418a,79.975334,68.3125343,82.18935657,64.92764593,185.1882469,191.7709126,192.697072,216.2817738
257,ML351726a,124.1969893,59.4407766,94.1753044,195.76669,545.4802321,1016.277492,920.7992998,1137.151594
258,ML16693a,3.763545129,2.66152731,12.84208696,0,82.50961495,250.2772928,339.0492786,186.1807022
259,ML40293a,798.8124537,860.560497,888.6724179,891.2795032,1869.301165,2679.37552,3112.423594,3721.384335
260,ML13061a,1.881772565,7.097406161,4.280695655,45.25260171,1754.704478,1663.098028,3607.581893,1847.313914
261,ML20266a,0.940886282,1.77435154,0.856139131,3.935008844,36.67093998,165.768077,69.51729813,160.5390486
262,ML040023a,1.881772565,0.88717577,0,2.951256633,52.25608947,83.42576426,43.90566198,92.53292386
263,ML218820a,451.6254155,524.3208801,548.7851829,696.4965654,1293.567408,1575.338458,1940.386339,1879.644694
264,ML094324a,3.763545129,1.77435154,2.568417393,0,40.33803397,69.34089497,136.5953928,78.0398153
265,ML15095a,78.09356143,221.7939425,186.6383305,199.7016988,21.08579049,20.58557819,26.83123788,18.95252657
266,ML14244a,200.4087781,136.6250686,144.6875131,130.8390441,497.8080102,432.2971421,740.298245,545.1638526
267,ML14854a,1335.117635,1132.923458,1342.426157,1617.288635,485.8899547,637.0694725,565.8951988,501.6845269
268,ML177313a,0.940886282,0.88717577,0,0.983752211,34.83739298,309.8671244,206.112691,152.7350671
269,ML12035a,0,0.88717577,0,0,70.59155945,88.84302168,101.2269429,79.15466981
270,ML12524a,0,0.88717577,0.856139131,0.983752211,161.3521359,63.92363755,170.744241,66.89127026
271,ML08974a,447.8618704,1438.999099,1019.661705,1451.034511,128.3482899,87.75957019,195.1362755,132.667686
272,ML42333a,16.93595308,11.53328501,15.41050436,106.2452388,1726.284499,1995.717633,5511.38018,2936.526764
273,ML174710a,17.87683936,2.66152731,3.424556524,10.82127432,84.34316194,195.0212671,204.8930892,151.6202126
274,ML009811a,15.05418052,10.64610924,10.27366957,10.82127432,60.50705096,206.9392334,326.8532614,129.3231225
275,ML108014a,309.5515869,175.6608025,208.8979479,156.4166016,688.4968981,2717.296321,4532.039998,6835.172966
276,ML116916a,323.6648811,78.95864354,130.989287,421.0459463,1961.895289,2665.29065,4495.451946,3198.517573
277,ML04472a,1328.531431,2052.037556,2142.060106,2405.274156,15.58514949,91.00992464,168.3050376,172.8024482
278,ML348713a,4.704431412,30.16397618,29.10873045,26.5613097,229.1933749,199.355073,282.9475994,497.2251089
279,ML093523a,528.7780907,324.7063319,390.3994437,1001.459751,28.41997848,49.83876826,81.71331535,71.35068828
280,ML279844a,0.940886282,1.77435154,0.856139131,2.951256633,73.34187995,45.50496232,59.76048436,37.90505315
281,ML222511a,64.92115348,157.9172871,89.89460875,56.07387603,0,2.166902968,1.219601722,5.574272522
282,ML149214a,0,0,0,0,49.50576897,47.67186529,76.83490846,43.47932567
283,ML14765a,1605.151998,1812.500098,1993.948036,2136.709802,877.3522389,940.435888,837.8663828,981.0719638
284,ML17013a,22.58127078,9.758933471,11.1298087,23.61005306,79.75929445,152.7666592,181.7206565,143.8162311
285,ML03444a,4333.722216,2487.640859,2310.719514,6510.472133,71.50833295,251.3607443,387.8333475,402.4624761
286,ML046333a,175.9457348,532.3054621,517.1080351,639.4389372,35.75416648,22.75248116,70.73689985,49.05359819
287,ML030235a,64.92115348,180.0966813,255.129461,181.0104068,1.833546999,7.584160387,15.85482238,3.344563513
288,ML061511a,0.940886282,0.88717577,4.280695655,0.983752211,39.42126047,57.42292864,87.81132396,53.51301621
289,ML189345a,12.23152167,7.984581931,12.84208696,19.67504422,63.25737146,176.6025919,229.2851237,130.437977
290,ML00969a,61.15760835,337.1267926,189.2067479,48.20385834,2.750320498,2.166902968,0,3.344563513
291,ML019226a,0.940886282,3.54870308,0.856139131,0,35.75416648,121.3465662,96.34853601,64.66156125
292,ML20731a,116.669899,99.36368625,133.5577044,129.8552919,275.9488233,274.1132254,340.2688803,337.8009148
293,ML00173a,1.881772565,2.66152731,0.856139131,0.983752211,83.42638845,36.83735045,52.44287403,47.93874369
294,ML091213a,0.940886282,4.435878851,2.568417393,15.74003538,82.50961495,138.6817899,286.6064046,201.7886653
295,ML160323a,37.63545129,76.29711623,98.45600005,92.47270784,4.583867497,4.333805935,8.537212051,5.574272522
296,ML061517a,104.4383773,157.9172871,113.0103653,149.5303361,2153.50095,1073.70042,571.9932074,645.500758
297,ML17504a,80.91622028,86.94322547,83.90163483,114.1152565,286.9501053,2109.480039,3952.72918,1086.983142
298,ML09753a,11.29063539,7.984581931,10.27366957,0,86.17670894,122.4300177,169.5246393,92.53292386
299,ML09073a,232.3989117,115.3328501,202.0488349,15.74003538,2324.020821,2695.627292,3696.612818,2132.716667
300,ML00857a,582.4086088,1803.628341,1591.562644,1457.920777,172.3534179,172.2687859,273.1907856,265.335372
301,ML01167a,629.4529229,948.3908983,913.5004527,465.3147958,3025.352548,2190.7389,2822.158384,3151.693684
302,ML056964a,577.7041774,571.341196,592.4482786,1202.145202,2979.513873,2618.702236,4088.104971,4161.751865
303,ML065318a,0.940886282,1.77435154,4.280695655,0.983752211,32.08707248,56.33947716,103.6661463,74.69525179
304,ML10741a,0,0,0,0,35.75416648,56.33947716,97.56813773,40.13476216
305,ML128227a,97.85217336,322.9319803,236.2944001,99.35897331,1452.169223,996.7753651,1929.409924,1870.725858
306,ML056965a,56.45317694,31.05115195,58.2174609,30.49631854,168.6863239,212.3564908,257.3359633,346.7197508
307,ML114623a,1221.270394,3896.475982,2536.740245,4358.022295,153.1011744,249.1938413,507.3543162,338.9157693
308,ML073415a,0.940886282,1.77435154,0.856139131,0.983752211,42.17158097,56.33947716,58.54088264,39.01990765
309,ML182031a,89.38419682,277.686016,130.1331479,38.36633623,4.583867497,6.500708903,2.439203443,2.229709009
310,ML210022a,95.9704008,117.1072017,79.62093917,86.57019457,346.5403828,232.942069,302.461227,260.875954
311,ML150418a,1.881772565,5.323054621,0.856139131,4.918761055,33.00384598,91.00992464,142.6934014,81.38437881
312,ML218923a,5.645317694,10.64610924,10.27366957,7.870017688,52.25608947,101.8444395,185.3794617,80.26952431
313,ML06518a,256.8619551,762.0839865,420.3643133,74.76516804,3.667093998,4.333805935,2.439203443,22.29709009
314,ML139713a,68.68469861,63.87665545,65.92271308,98.3752211,328.2049128,190.6874612,367.1001182,287.6324621
315,ML27989a,254.0392962,770.0685685,535.0869568,492.8598577,78.84252095,63.92363755,120.7405704,76.9249608
316,ML068134a,72.44824374,223.5682941,119.8594783,46.23635392,0,1.083451484,0,3.344563513
317,ML044913a,0,0,0,0,70.59155945,23.83593264,82.93291707,49.05359819
318,ML079812a,4.704431412,0.88717577,1.712278262,0,62.34059796,45.50496232,124.3993756,49.05359819
319,ML167015a,0,0,0,0,22.00256399,144.0990474,71.95650158,57.97243422
320,ML000715a,47.9852004,16.85633963,23.97189567,94.44021226,251.1959388,850.5094148,807.3763397,1264.245008
321,ML033230a,0.940886282,0.88717577,0,0,45.83867497,166.8515285,234.1635306,111.4854504
322,ML074915a,0,0,0,0.983752211,48.58899547,59.58983161,128.0581808,64.66156125
323,ML111727a,2077.476911,1809.838571,2447.701775,2014.724528,630.7401676,583.9803498,823.2311621,959.8897282
324,ML329912a,2459.476742,2028.970986,2226.817879,2397.404138,914.9399524,1273.055494,996.4146066,1110.395086
325,ML10543a,888.1966505,2102.606575,1632.657323,646.3252026,6001.199327,7705.506953,11830.1367,9213.157624
326,ML19406a,456.3298469,652.074191,695.1849743,271.5156102,1885.803088,2452.934159,4386.907393,3395.84682
327,ML03448a,0,0,1.712278262,0,143.0166659,85.59266722,59.76048436,118.1745775
328,ML150419a,48.92608668,28.38962464,57.36132177,9.83752211,574.8169841,287.1146432,467.1074594,248.6125545
329,ML19982a,2.822658847,6.210230391,12.84208696,25.57755749,103.5954054,186.3536552,175.6226479,162.7687576
330,ML01786a,6.586203976,9.758933471,5.992973916,15.74003538,41.25480747,238.3593264,329.2924648,150.5053581
331,ML071165a,63.9802672,200.501724,132.7015653,50.17136276,8.250961495,5.417257419,3.658805165,8.918836035
332,ML10905a,6.586203976,15.08198809,12.84208696,24.59380528,69.67478595,382.4583738,489.0602904,171.6875937
333,ML1541126a,458.2116195,345.9985503,586.4553047,1104.753733,108.1792729,54.17257419,113.4229601,70.23583377
334,ML46087a,22.58127078,11.53328501,11.98594783,9.83752211,109.0960464,72.59124942,181.7206565,89.18836035
335,ML23995a,409.2855328,357.5318354,440.0555133,290.2069023,2326.771141,894.9309257,1550.113788,1578.633978
336,ML065315a,2.822658847,2.66152731,6.849113047,0,38.50448697,61.75673458,90.2505274,60.20214323
337,ML109014a,7.527090259,21.29221848,23.11575653,39.35008844,109.0960464,243.7765839,350.0256941,307.6998432
338,ML05204a,7.527090259,11.53328501,5.992973916,10.82127432,88.92702944,40.0877049,136.5953928,100.3369054
339,ML08323a,65.86203976,134.8507171,170.3716871,109.1964954,519.8105742,1248.136109,913.4816895,492.7656909
340,ML22301a,1022.743389,2056.473435,1521.359236,1229.690264,341.0397418,386.7921797,318.3160493,520.6370535
341,ML034640a,63.03938092,42.58443697,63.35429569,110.1802476,0.916773499,0,0,3.344563513
342,ML03502a,72.44824374,63.87665545,77.05252178,64.92764593,165.9360034,173.3522374,246.3595478,201.7886653
343,ML165910a,28.22658847,267.9270826,66.77885221,158.384106,2.750320498,3.250354452,1.219601722,0
344,ML039810a,0,0.88717577,0,1.967504422,29.33675198,118.0962117,152.4502152,75.81010629
345,ML074911a,15.05418052,18.63069117,10.27366957,44.2688495,144.8502129,170.101883,252.4575564,163.8836121
346,ML26855a,448.8027567,662.7203003,886.1040005,524.3399285,1528.261424,4617.670224,5885.797909,5566.46854
347,ML07361a,0,0,0,2.951256633,2789.741759,185.2702037,4818.646402,536.2450166
348,ML204439a,4.704431412,4.435878851,5.136834785,5.902513266,109.0960464,37.92080193,62.1996878,45.70903468
349,ML030231a,0,5.323054621,0,8.853769899,98.09476444,93.17682761,312.2180407,150.5053581
350,ML050827a,86.56153798,354.870308,160.0980175,22.62630085,3.667093998,2.166902968,1.219601722,4.459418017
351,ML085733a,49.86697296,485.2851463,159.2418783,245.9380528,0,10.83451484,1.219601722,2.229709009
352,ML03299a,174.0639622,99.36368625,119.0033392,80.6676813,436.3841857,382.4583738,739.0786433,731.3445548
353,ML030914a,0,0,0,0,27.50320498,32.50354452,42.68606026,40.13476216
354,ML016711a,93.14774195,92.26628009,53.08062612,58.04138045,14.66837599,9.751063355,10.97641549,7.80398153
355,ML056970a,634.1573543,508.3517163,870.6934961,592.218831,3064.773808,1565.587394,2219.675133,2130.486958
356,ML216338a,0,0,0.856139131,0,102.6786319,43.33805935,57.32128092,43.47932567
357,ML064958a,571.1179734,1285.517691,931.4793744,665.0164946,210.8579049,212.3564908,245.139946,251.957118
358,ML082715a,43.28076899,37.26138235,44.51923481,84.60269015,158.6018154,446.3820113,689.0749727,462.6646193
359,ML16125a,7.527090259,11.53328501,9.41753044,1.967504422,33.00384598,253.5276472,370.7589234,160.5390486
360,ML00083a,0.940886282,0.88717577,1.712278262,2.951256633,31.17029898,35.75389897,39.02725509,49.05359819
361,ML08963a,240.8668883,424.9571939,489.7115829,352.1832915,121.0141019,111.5955028,108.5445532,85.84379683
362,ML15251a,77.15267515,52.34337044,44.51923481,44.2688495,198.0230759,150.5997563,240.2615392,261.9908085
363,ML003238a,2481.117127,2856.70598,3094.942958,4026.4978,1081.792729,1384.650996,1189.111679,1361.23735
364,ML032919a,7.527090259,11.53328501,5.136834785,0.983752211,58.67350396,72.59124942,140.254198,72.46554278
365,ML007814a,2555.447143,2395.374579,2473.385949,2955.191642,1573.183325,1293.641072,1397.663573,1306.609479
366,ML009149a,0.940886282,0,0,0,50.42254247,57.42292864,73.1761033,33.44563513
367,ML07605a,2.822658847,0.88717577,0,0,77.00897395,34.67044748,93.90933256,41.24961666
368,ML069112a,0,2.66152731,0.856139131,3.935008844,33.92061948,44.42151084,56.10167919,35.67534414
369,ML019213a,3.763545129,0.88717577,3.424556524,2.951256633,26.58643148,55.25602568,93.90933256,51.2833072
370,ML07482a,0.940886282,0.88717577,1.712278262,0.983752211,52.25608947,22.75248116,81.71331535,56.85757972
371,ML09755a,13.17240795,24.84092156,19.69120001,19.67504422,89.84380294,68.25744348,98.78773945,74.69525179
372,ML154157a,271.9161356,19.51786694,18.83506088,141.6603184,2638.474131,10102.10164,21019.83567,23915.85883
373,ML00219a,2678.703246,2702.337396,2626.634854,3501.174119,1439.334394,1536.334204,1530.600161,1482.756491
374,ML270526a,0,1.77435154,0,0,53.17286297,85.59266722,126.838579,65.77641575
375,ML12661a,22.58127078,26.6152731,33.38942611,29.51256633,96.26121744,80.1754098,130.4973842,123.74885
376,ML00858a,2726.688446,3914.219498,2505.919236,5251.269302,831.513564,849.4259633,1273.264197,794.8912616
377,ML20765a,53.63051809,49.68184313,50.51220872,66.89515035,243.8617508,196.1047186,454.9114422,186.1807022
378,ML073224a,9046.621605,20100.74142,14869.42443,21987.84567,2154.417724,2590.532498,4488.134336,4138.33992
379,ML085730b,34.81279245,274.137313,95.88758266,121.9852742,0,3.250354452,0,5.574272522
380,ML14246a,20.69949821,2.66152731,23.97189567,14.75628317,91.67734994,366.2066015,381.7353389,181.7212842
381,ML20572a,2546.03828,3702.184489,4555.516316,4807.597055,318.1204043,667.406114,925.6777067,989.9907998
382,ML218920a,167.4777583,195.1786694,261.1224349,231.1817696,1017.618584,469.1344925,859.8192137,735.8039728
383,ML24845a,964.4084394,1972.191737,2088.979479,3022.086792,115.5134609,151.6832077,431.7390095,272.0244991
384,ML01798a,0.940886282,14.19481232,5.992973916,2.951256633,60.50705096,87.75957019,137.8149945,101.4517599
385,ML03493a,21.64038449,13.30763655,13.69822609,13.77253095,66.00769196,85.59266722,87.81132396,56.85757972
386,ML063320a,404.5811014,160.5788144,218.3154784,356.1183004,2137.915801,944.7696939,1323.267868,1466.033673
387,ML105419a,1.881772565,5.323054621,2.568417393,40.33384065,296.1178403,373.7907619,369.5393217,715.7365918
388,ML21729a,175.9457348,253.7322703,239.7189567,286.2718934,92.59412344,60.6732831,76.83490846,52.3981617
389,ML05088a,1.881772565,4.435878851,1.712278262,7.870017688,25.66965798,97.51063355,137.8149945,82.49923332
390,ML17378a,1224.093053,1363.589159,1476.840001,1914.381803,627.9898471,637.0694725,725.6630244,638.811631
391,ML32226a,59.27583579,65.65100699,66.77885221,95.42396447,5.500640996,9.751063355,17.0744241,13.37825405
392,ML003243a,95.9704008,126.8661351,138.6945392,176.0916458,25.66965798,34.67044748,41.46645854,37.90505315
393,ML105422a,1754.752917,1335.199534,1649.780105,1503.173378,3370.976157,2657.70649,3009.977049,3379.124003
394,ML20912a,2.822658847,1.77435154,1.712278262,2.951256633,26.58643148,39.00425342,32.92924648,49.05359819
395,ML02013a,46.10342783,93.15345586,97.59986092,119.0340175,7.334187995,14.08486929,10.97641549,16.72281756
396,ML181714a,0,0,0,0,35.75416648,17.33522374,48.78406886,36.79019864
397,ML12741a,12.23152167,22.17939425,16.26664349,12.78877874,81.59284145,54.17257419,86.59172224,76.9249608
398,ML10893a,49.86697296,180.0966813,71.05954787,26.5613097,2.750320498,1.083451484,1.219601722,2.229709009
399,ML50013a,6.586203976,1.77435154,6.849113047,6.886265477,40.33803397,39.00425342,62.1996878,49.05359819
400,ML066517a,339.6599479,391.2445146,382.6941915,370.8745836,882.8528799,680.4075319,725.6630244,657.7641575
401,ML35322a,1.881772565,6.210230391,5.136834785,5.902513266,50.42254247,57.42292864,60.98008608,27.87136261
402,ML294910a,30.10836103,45.24596428,35.10170437,53.12261939,2.750320498,1.083451484,3.658805165,1.114854504
403,ML10906a,0,0,0,0,17.41869649,32.50354452,68.29769641,36.79019864
404,ML356013a,141.1329424,68.3125343,116.4349218,122.9690264,388.7119637,354.2886352,851.2820017,583.0689058
405,ML210026a,1353.93536,1415.045353,1573.583723,1424.473202,2316.686633,2140.900132,2280.655219,2263.154644
406,ML009816a,6.586203976,15.08198809,12.84208696,10.82127432,46.75544847,71.50779793,115.8621636,79.15466981
407,ML104642a,45.16254155,47.90749159,29.10873045,27.54506191,110.9295934,204.7723304,169.5246393,134.897395
408,ML01499a,2.822658847,0.88717577,1.712278262,0,26.58643148,41.17115639,39.02725509,36.79019864
409,ML00646a,26.34481591,221.7939425,48.79993046,173.1403891,0,3.250354452,1.219601722,0
410,ML084443a,97.85217336,134.8507171,119.8594783,162.3191148,334.6223273,413.8784668,689.0749727,414.7258756
411,ML03251a,7.527090259,11.53328501,10.27366957,4.918761055,64.17414496,36.83735045,71.95650158,59.08728873
412,ML056517a,1502.595393,1678.536557,1917.751653,2160.319855,900.2715764,853.7597693,974.4617756,881.8499129
413,ML02361a,1.881772565,6.210230391,7.705252178,5.902513266,150.3508539,72.59124942,163.4266307,25.6416536
414,ML005324a,0.940886282,0,0,0,52.25608947,32.50354452,79.27411191,30.10107162
415,ML068141a,636.9800131,1786.772001,1354.412105,906.0357863,3964.128611,4770.436883,5411.372839,7497.396542
416,ML154174a,0,0.88717577,0.856139131,2.951256633,56.83995696,41.17115639,98.78773945,23.41194459
417,ML02997a,0,0,0,0.983752211,48.58899547,27.0862871,74.39570502,36.79019864
418,ML154152a,131.7240795,169.4505721,131.8454262,150.5140883,62.34059796,37.92080193,40.24685681,52.3981617
419,ML030520a,1.881772565,0,2.568417393,0.983752211,22.00256399,40.0877049,48.78406886,52.3981617
420,ML00063a,1913.762698,2002.355713,2010.214679,2746.636173,1072.624994,1108.370868,1003.732217,1079.17916
421,ML05967a,2340.92507,2226.811183,2352.670332,2783.035005,1499.841445,1205.881502,1280.581808,1340.055114
422,ML07972a,161.8324406,256.3937976,235.438261,311.8494509,52.25608947,78.00850684,65.85849297,84.72894233
423,ML22302a,526.8963181,488.8338493,566.7641047,646.3252026,272.2817293,289.2815462,284.1672011,220.7411919
424,ML01109a,2502.757511,1279.307461,1481.976836,2631.537164,75.17542695,328.2857996,173.1834445,396.8882035
425,ML04418a,0.940886282,0,0,0,59.59027746,30.33664155,50.00367059,30.10107162
